id_lector,id_libro,label
19,el-elefante-de-marfil,1
73,los-guardianes-nos-ayudan-nos-advierten-nos-protegen,0
89,las-hijas-de-la-criada,1
2,te-estoy-viendo,0
145,los-viajes-de-gulliver,1
174,ernie-pike,1
208,la-ultima-mision-de-gwendy-la-caja-de-botones-de-gwendy-3,1
39,niadela,1
114,superior,0
161,la-edad-del-barro,1
120,el-problema-de-los-tres-cuerpos,0
189,frankenstein-1,1
160,el-secreto-de-mary-swann,0
59,el-verdugo-de-dios,1
66,la-chica-con-pies-de-cristal,1
44,salamina,1
120,el-caso-de-los-anonimos,1
2,mil-soles-esplendidos,1
153,sharko,0
134,el-poder-del-perro,1
145,camille-un-caso-del-comandante-camille-verhoeven-4,1
12,el-problema-final,0
216,la-sombra-del-viento-el-cementerio-de-los-libros-olvidados-1,1
89,no-mentiras,0
124,tu-rostro-manana-3-veneno-sombra-y-adios,1
120,con-permiso-de-kafka,1
23,el-buen-padre-1,1
202,el-club-de-la-buena-estrella,0
35,victor-ros-y-los-secretos-de-ultramar,1
109,cinco-cerditos,1
161,lectura-facil,1
171,orlando,0
203,los-amantes-de-praga,1
65,la-vida-invisible,1
91,amanecer-saga-crepusculo-iv,1
137,un-mundo-infiel,0
120,relatos-para-amantes-de-los-libros,0
169,diez-negritos,1
191,progenie,1
49,como-agua-para-chocolate,1
153,la-dama-y-el-unicornio,0
107,la-cria,0
165,el-penultimo-sueno,1
40,las-aventuras-de-la-princesa-y-el-senor-fu,0
170,una-suerte-pequena,1
145,el-club-verne,0
189,el-mundo-despues-del-cumpleanos,1
115,los-ritos-del-agua-trilogia-de-la-ciudad-blanca-2,1
65,lapvona,1
161,los-dos-luises,0
87,el-signo-de-los-cuatro,0
85,la-metamorfosis,1
117,el-hechizo-de-elsie,0
19,la-catedral-del-mar,1
65,el-bar-de-las-grandes-esperanzas,0
160,veneno-de-cristal,0
39,brooklyn,0
207,cementerio-de-animales-pet-sematary,1
183,memorias-de-cleopatra-iii-el-ocaso-de-una-diosa,1
214,cincuenta-sombras-de-grey-trilogia-cincuenta-sombras-1,0
35,madrid-si-fue-una-fiesta,1
44,la-legion-perdida-el-sueno-de-trajano,1
120,el-medico-de-flandes,1
160,la-catedral-del-mar,1
37,la-llama-de-focea,1
227,los-arboles-mueren-de-pie,1
110,el-gaucho-insufrible,1
114,la-verdad-sobre-el-caso-harry-quebert,0
174,los-hombrecitos-primeras-historias,1
31,todo-el-bien-y-todo-el-mal,1
71,la-danza-del-cementerio,1
129,crimen-y-castigo,1
4,el-talento-de-mr-ripley,1
137,conexion,1
189,un-cadaver-en-la-biblioteca,1
13,eva-falco-2,1
203,cuentos-completos-i-2,1
221,los-miserables,0
146,las-cabanuelas-de-agosto,0
99,el-gato-negro,0
189,tres-ratones-ciegos,1
4,la-legion-perdida-el-sueno-de-trajano,1
37,el-campeon-prohibido,1
37,la-parabola-de-pablo-auge-y-caida-del-narcotraficante-mas-famoso-de-todos-los-tiempos,0
145,muerte-en-la-fenice,1
189,mundo-del-fin-del-mundo,0
57,diez-negritos,1
174,la-larga-marcha,0
114,mientras-agonizo,1
13,el-mal-de-corcira,1
89,la-vida-vale-la-pena-ya-veras,1
214,el-archipielago-del-perro,1
171,el-silencio-2,1
31,cronica-de-una-muerte-anunciada,1
20,el-acontecimiento-1,1
8,el-crepusculo-de-prometeo,1
19,el-volumen-de-la-ausencia,0
31,el-olvido-que-seremos,1
193,el-nombre-del-viento,1
13,falco,1
165,la-nieta-del-senor-linh,1
52,el-senor-de-los-anillos-ii-las-dos-torres,1
214,el-monje-que-vendio-su-ferrari-una-fabula-espiritual,1
160,la-mascara-de-dimitrios,0
30,el-macedonio,1
28,encontrando-a-silvia,1
64,los-infortunios-de-svoboda,1
145,tu-nombre-despues-de-la-lluvia-dreaming-spires-1,0
28,todos-los-veranos-del-mundo,0
137,manolito-gafotas,0
35,la-vida-mentirosa-de-los-adultos,0
129,moby-dick,1
136,la-bestia-6,1
37,la-cabeza-de-la-hidra,0
148,el-canto-del-cisne,0
173,romeo-y-julieta-1,0
174,camille-un-caso-del-comandante-camille-verhoeven-4,1
66,mystic-topaz,0
93,bautismo-de-fuego-la-saga-de-geralt-de-rivia-libro-v,1
150,la-formacion-de-inglaterra,0
231,el-sistema-1,0
174,un-mundo-feliz-nueva-visita-a-un-mundo-feliz,1
40,la-nina-de-la-calle-del-arenal,1
65,oscar-y-mamie-rose,0
65,el-alquimista-impaciente,1
93,la-traicion-de-roma,1
174,dracula-especial,0
227,la-sonrisa-de-las-mujeres,1
174,mafalda-7,1
24,la-caida-de-los-gigantes-the-century-1,1
150,salamina,1
209,robinson-crusoe,1
222,nunca-te-pares,1
4,sicario,1
145,spqr-una-historia-de-la-antigua-roma,1
120,historia-mundial-de-espana,0
160,la-cuna-de-mi-enemigo,1
174,jesus-me-quiere,0
204,la-venganza-del-asesino-par,1
19,la-historia-de-lisey,0
107,odessa,1
114,choque-de-reyes-cancion-de-hielo-y-fuego-2,1
117,la-nieta-del-senor-linh,1
173,harry-potter-y-el-misterio-del-principe,0
40,y-julia-reto-a-los-dioses,1
161,el-juego-serio,0
171,luna-nueva-saga-crepusculo-ii,0
40,breve-historia-de-cleopatra,1
189,entre-visillos,1
188,cazadores-de-sombras-4-ciudad-de-los-angeles-caidos,0
66,la-curiosa-libreria,1
195,segundo-grado-en-torres-de-malory-1,0
152,sinsajo-los-juegos-del-hambre-3,0
52,don-quijote-de-la-mancha,0
10,carta-de-una-desconocida,1
35,los-hermanos-burgess,0
40,el-si-de-las-ninas,1
114,sesenta-60-kilos,0
207,1984,1
120,yo-fernando-de-aragon-el-unico-rey-de-las-espanas,0
204,rey-blanco,1
69,la-voz-dormida,1
220,la-sombra-del-viento-el-cementerio-de-los-libros-olvidados-1,1
114,la-leyenda-de-sleepy-hollow,0
174,cuentos-completos-edicion-comentada,1
171,malas-palabras,1
228,buick-8-un-coche-perverso,0
222,los-girasoles-ciegos,1
164,la-verdad-sobre-el-caso-harry-quebert,1
2,romeo-y-julieta-1,1
137,el-emulo-de-reginald-perrin,1
66,olga-de-papel-el-viaje-extraordinario,1
19,el-puente-invisible,1
151,el-senor-de-los-anillos-iii-el-retorno-del-rey,1
174,bailen,1
12,cicatriz-2,0
59,el-tribunal-de-las-almas,1
191,delatora,1
31,feria,1
56,siddharta,1
126,pupila-de-aguila,0
37,el-principio-del-placer,1
146,el-salvaje-3,0
220,el-mentalista-1,1
199,decidme-como-es-un-arbol,1
66,crimen-en-cornualles,0
19,la-princesa-de-hielo,1
187,la-nieta-del-senor-linh,1
137,el-abismo-verde,1
115,fray-perico-de-la-mancha,0
137,celeste-65,0
120,misericordia,1
56,la-formula-preferida-del-profesor,1
85,todo-arde-1,1
202,los-renglones-torcidos-de-dios,0
210,primera-sangre,0
115,diario-de-un-jubilado,0
161,ojos-de-agua,0
93,el-ultimo-caton,0
35,nada,0
46,la-orden-1,0
69,gente-de-la-edad-media,1
1,la-vida-instrucciones-de-uso,1
214,paradox-rey,1
40,la-formacion-de-una-marquesa,0
161,nuestro-modo-de-vida,0
119,el-infinito-en-un-junco-la-invencion-de-los-libros-del-mundo-antiguo,1
145,serpientes-en-el-paraiso-un-caso-de-petra-delicado,1
52,el-invierno-del-mundo-the-century-2,1
52,el-extrano-caso-del-dr-jekyll-y-mr-hyde,1
157,historia-de-dos-ciudades,1
189,la-vida-interior-de-los-animales,1
205,soy-leyenda,0
110,hijos-de-la-medianoche,1
56,asesinato-en-el-comite-central,1
214,la-sonrisa-etrusca,1
183,la-ciudadela,1
174,detectives-victorianas-las-pioneras-de-la-novela-policiaca,0
89,por-los-pelos,1
123,quien-te-crees-que-eres-1,0
61,el-enigma-del-scriptorium,1
208,recursos-inhumanos,0
8,no-logo-el-poder-de-las-marcas,1
120,el-blocao,0
120,la-fuente-de-los-siete-valles,0
4,miedo-4,1
95,un-regalo-del-cielo,0
160,maria-de-molina-tres-coronas-medievales,0
35,idaho,1
153,la-ultima-traicion-un-caso-de-la-inspectora-lottie-parker,0
160,la-falsificacion,0
204,tirar-del-hilo,1
64,asesinato-es-la-palabra,1
203,el-gato-que-amaba-los-libros,0
228,la-cena-secreta,0
119,la-ciencia-del-arte,0
53,la-voz-de-las-espadas-la-primera-ley-libro-i,1
145,lejos-del-corazon,1
174,miguel-strogoff,1
59,la-corona-de-los-cielos,1
174,la-llamada-de-lo-salvaje,1
146,los-santos-inocentes,1
71,desaparecida-2,0
202,demian-historia-de-la-juventud-de-emil-sinclair,1
28,cita-con-el-pasado,0
150,noches-insomnes,0
123,el-retrato-de-dorian-gray,1
165,el-cafe-de-los-corazones-rotos,1
171,las-ruinas,1
123,salvar-el-fuego,1
189,el-higo-mas-dulce,1
4,los-tipos-duros-no-bailan,1
160,bilal-el-sirviente-de-mahoma,0
231,mil-soles-esplendidos,1
174,entre-pupitres,0
1,las-madres,1
214,arrugas,0
123,llamadme-nathan,1
81,el-enredo-de-la-bolsa-y-la-vida,0
189,la-voz-del-violin,1
53,el-fin-de-la-infancia,1
174,el-metodo-dukan-ilustrado-como-adelgazar-rapidamente-y-para-siempre,0
120,el-ultimo-deseo-la-saga-de-geralt-de-rivia-libro-i,1
19,la-hermana-sol-la-historia-de-electra,1
160,amarga-fortuna,0
59,la-esperanza-del-tibet,1
160,el-aroma-del-crimen,1
154,alto-riesgo,0
61,el-diario-de-ana-frank,1
210,la-ciudad-8,0
119,gambito-de-dama,1
120,mas-fria-que-la-guerra,0
13,la-guerra-del-fin-del-mundo,1
59,se-lo-que-estas-pensando,1
120,la-biblia-de-barro,0
157,lituma-en-los-andes,1
115,la-sombra-del-viento-el-cementerio-de-los-libros-olvidados-1,1
145,tengo-tanto-que-contarte,0
76,factotum,1
169,la-judia-de-toledo,0
170,cincuenta-sombras-mas-oscuras-trilogia-cincuenta-sombras-2,0
168,homo-deus-breve-historia-del-manana,1
66,la-companera-1,1
229,pequeno-pais,1
35,la-busca,1
191,viajo-sola,1
157,operacion-kazan,1
160,el-secreto-del-rey-cautivo,1
156,manual-para-mujeres-de-la-limpieza,1
158,stock-de-coque-las-aventuras-de-tintin,0
220,la-reina-descalza,1
86,heridas-abiertas,0
96,el-libro-del-cementerio,1
5,el-nino-con-el-pijama-de-rayas,1
174,el-clic-n3,0
49,los-palacios-de-la-memoria,1
174,1940-hollywood-anos-dorados,1
174,spirou-y-fantasio-n1,1
16,los-senores-del-tiempo-trilogia-de-la-ciudad-blanca-3,0
227,paris-en-el-siglo-xx,0
37,cauces-de-maldad,1
224,el-invierno-del-mundo-the-century-2,1
95,el-enigma-de-cambises,0
190,el-camino,1
153,los-errantes,0
174,hauteville-house-1-zelda,0
93,anatomia-de-un-instante,1
140,harry-potter-y-la-orden-del-fenix,1
130,harry-potter-y-las-reliquias-de-la-muerte,0
160,don-quijote-de-la-mancha,1
35,el-vuelo-de-la-serpiente-trilogia-del-zodiaco,0
168,reina-roja,0
224,la-cupula,1
227,el-lobo-estepario,1
158,miss-octubre-n1-playmates-1961,1
61,las-eternas,0
114,el-jugador,0
12,la-segunda-republica-espanola-nacimiento-evolucion-y-destruccion-de-un-regimen-1931-1936,0
222,la-estrategia-del-agua,1
123,desde-mi-cielo,1
59,la-chica-del-tren,0
137,la-coartada-del-diablo,1
4,con-animo-de-ofender,1
66,paulina,1
161,la-luna-y-seis-peniques,1
24,la-clave-esta-en-rebeca,1
63,la-caida-de-los-gigantes-the-century-1,1
115,el-peor-viaje-del-mundo-la-expedicion-de-scott-al-polo-sur,1
24,la-tierra-sin-mal,1
20,el-zorro-comienza-la-leyenda,1
137,el-chico-de-la-ultima-fila,0
174,humoristas,0
30,mystic-river,1
115,cuando-es-invierno-en-el-mar-del-norte,0
5,el-aprendiz-de-brujo-viaje-a-india-magica,1
125,el-extrano-verano-de-tom-harvey,1
37,el-predicador,1
153,un-fuego-azul,1
145,hijos-de-la-fabula,0
180,el-problema-final,1
165,preterito-imperfecto-1,0
102,crimen-y-castigo,1
174,lolita,0
95,azabache,1
65,historia-de-una-escalera,1
157,la-ladrona-de-libros,1
120,perdida-en-un-buen-libro,1
124,lejos-de-luisiana,0
174,si-esto-es-un-hombre,0
59,tierra-4,1
35,la-habana-enamorada,1
146,hombres-desnudos,0
187,la-insoportable-levedad-del-ser,1
61,el-temor-de-un-hombre-sabio,1
150,la-maravillosa-historia-de-peter-schlemihl-1,1
124,el-conquistador,0
81,la-buena-suerte-1,0
204,doble-silencio,1
161,elegia-para-un-americano,0
197,la-caida-de-los-gigantes-the-century-1,0
152,la-reina-descalza,0
160,el-diablo-del-agua,0
116,la-reina-del-sur,1
156,la-divina-comedia-de-oscar-wilde,1
65,el-arte-de-la-guerra-1,1
179,el-ultimo-deseo-la-saga-de-geralt-de-rivia-libro-i,1
218,la-vida-no-regalada,0
101,la-chica-de-los-planetas,0
89,una-promesa-de-juventud,1
117,caminos-ocultos,1
59,el-trono-maldito,0
230,cola,1
93,el-imperio,1
161,los-principes-nubios,0
114,los-hijos-del-grial,0
188,after-amor-infinito-after-4,0
114,los-girasoles-ciegos,0
174,los-asesinos,0
75,claus-y-lucas,1
137,no-mires-al-pasado,1
79,los-renglones-torcidos-de-dios,1
225,la-psiquiatra,1
59,sesenta-60-kilos,1
204,terapia,1
120,la-voz-de-lug,0
148,orgullo-y-prejuicio,0
175,la-sombra-de-la-bruja,1
15,el-cartero-siempre-llama-dos-veces,1
171,viracocha,1
125,las-hijas-del-capitan,0
189,el-ultimo-judio,0
193,el-hijo-de-asterix,1
160,nunca-sere-como-te-quiero,0
230,el-camino,1
203,la-psicologa,0
120,el-oraculo,1
152,el-senor-de-los-anillos-ii-las-dos-torres,1
137,la-mancha-en-el-corazon-y-en-los-ojos,0
225,camara-de-gas,1
54,la-acusacion-cuentos-prohibidos-de-corea-del-norte,1
137,mas-alla-del-caracol,1
27,la-princesa-de-hielo,1
150,nueva-guia-de-la-ciencia,1
156,los-recuerdos-del-porvenir,1
174,el-nombre-de-la-rosa,1
120,los-bandos-de-castilla,1
171,la-cena,1
123,la-casa-de-las-bellas-durmientes,1
114,v-de-vendetta,1
120,independencia,0
160,juegos-para-ahuyentar-la-oscuridad,0
227,el-cielo-sobre-darjeeling,1
96,el-camino,1
204,el-mentalista-1,1
171,el-cuento-numero-trece,1
20,catedrales-1,1
123,opiniones-de-un-payaso,0
31,la-ultima-noche-en-tremore-beach,1
217,el-imperio-final-nacidos-de-la-bruma-mistborn-1,1
69,viracocha,0
81,por-ultimo-el-corazon,0
110,la-red-purpura,1
220,un-mundo-feliz,0
120,claudio-el-dios-y-su-esposa-mesalina,1
75,el-accionista-mayoritario,1
160,puertas-abiertas,0
93,los-pacientes-del-doctor-garcia-episodios-de-una-guerra-interminable-4,0
96,banu-qasi-la-hora-del-califa,1
35,el-rey-1,0
75,el-ultimo-encuentro,1
174,lo-mejor-de-the-spirit,1
204,la-sed-harry-hole-11,1
26,el-temor-de-un-hombre-sabio,1
115,enemigos-de-esparta,1
61,la-condesa-sangrienta,1
8,los-pazos-de-ulloa-la-madre-naturaleza,1
145,galeon,0
114,endymion,0
96,sueno-del-fevre,1
101,la-catedral-del-mar,1
208,el-peor-de-los-tiempos,1
153,nadie-lo-ha-visto,0
199,que-me-quieres-amor,1
12,la-mujer-del-diplomatico,0
96,banu-qasi-los-hijos-de-casio,1
137,rina-de-gatos-madrid-1936,1
1,la-muerte-del-padre-mi-lucha-1,0
4,la-sospecha,0
74,lo-que-el-viento-se-llevo,1
