id_lector,id_libro,label
4,episodios-nacionales-el-19-de-marzo-y-el-2-de-mayo,
4,nuestra-parte-de-noche,
4,el-azar-y-viceversa,
4,el-infinito-en-un-junco-la-invencion-de-los-libros-del-mundo-antiguo,
4,llevame-a-casa,
4,el-gran-momento-de-mary-tribune,
4,la-naranja-mecanica,
4,nuestra-senora-de-paris,
4,lluvia-fina,
4,el-tren-llego-puntual,
4,la-plata-de-britania-la-i-novela-de-marco-didio-falco,
4,la-libreria-encantada,
4,todos-los-nombres,
4,la-sombra-del-cipres-es-alargada,
4,madame-bovary,
4,una-habitacion-con-vistas,
4,la-muerte-de-hitler,
4,el-ocho,
4,el-infierno-de-los-jemeres-rojos-testimonio-de-una-superviviente,
4,los-crimenes-de-la-guerra-civil-y-otras-polemicas,
4,campo-de-amapolas-blancas,
4,la-ofensa,
4,una-novela-de-barrio,
4,el-corazon-delator,
4,narracion-de-arthur-gordon-pym,
4,hop-frog,
4,la-dictadura-progre-apuntes-de-un-reaccionario,
4,los-muertos-vivientes-integral-n04,
4,africanus-el-hijo-del-consul,
4,por-trece-razones,
4,noviembre-2,
4,la-cartuja-de-parma,
4,el-negocio-de-la-libertad,
4,el-buque-fantasma-1,
4,caballo-de-troya-1-jerusalen,
4,adolescencia-y-cultura-en-samoa,
4,el-brillo-de-las-luciernagas,
4,grandes-esperanzas,
4,instinto-basico,
4,aventuras-de-un-cadaver,
4,el-principe-y-el-mendigo,
4,cuando-fui-mortal,
4,ali-en-el-pais-de-las-maravillas,
4,fin-de-partida,
4,el-gran-juego-1,
4,la-guerra-de-los-mundos,
4,el-tercer-hombre,
4,los-pajaros-de-bangkok,
4,que-me-quieres-amor,
4,a-merced-del-viento,
4,la-verdad-sobre-el-caso-savolta,
4,criadas-y-senoras,
4,el-cuaderno-de-noah,
4,la-ciudad-y-los-perros,
4,cuentos-5,
4,el-discurso-secreto,
4,el-extrano-caso-del-dr-jekyll-y-mr-hyde,
4,lazarillo-de-tormes,
4,cronica-de-una-muerte-anunciada,
4,la-metamorfosis,
4,el-hobbit,
4,harry-potter-y-el-prisionero-de-azkaban,
4,el-maestro-y-margarita,
4,el-palacio-de-la-medianoche,
4,el-principe-de-la-niebla,
4,marina,
4,patria-o-muerte,
4,los-cuatro-jinetes-del-apocalipsis,
4,la-sonrisa-etrusca,
4,marfil,
4,manaos,
4,oceano,
4,el-perro,
4,el-capitan-alatriste-alatriste-i,
4,el-maestro-de-esgrima,
4,un-asunto-de-honor,
4,un-mundo-feliz,
4,a-la-sombra-del-granado,
4,acero-puro-y-otras-historias,
4,el-senor-de-los-anillos-ii-las-dos-torres,
4,el-senor-de-los-anillos-i-la-comunidad-del-anillo,
4,el-caballero-errante-3,
4,danza-de-dragones-cancion-de-hielo-y-fuego-5,
4,senora-de-rojo-sobre-fondo-gris,
4,el-disputado-voto-del-senor-cayo,
4,el-camino,
4,los-muertos-vivientes-11-teme-a-los-cazadores,
4,los-muertos-vivientes-20-guerra-sin-cuartel,
4,el-asombroso-viaje-de-pomponio-flato,
4,el-enredo-de-la-bolsa-y-la-vida,
4,la-dama-de-las-camelias,
4,muerte-de-un-viajante,
4,hamlet,
4,tormenta-de-espadas-cancion-de-hielo-y-fuego-3,
4,patria,
4,el-conde-de-montecristo,
5,rotos,
5,la-autopista-lincoln,
5,el-ultimo-verdugo-1,
5,el-ferrocarril-subterraneo,
5,un-caballero-en-moscu,
5,viaje-al-centro-de-la-tierra,
5,elantris,
5,la-hora-de-las-gaviotas,
5,el-ultimo-juego,
5,el-curioso-incidente-del-perro-a-medianoche,
5,patria,
5,paradais,
5,seis-cuatro,
5,la-novia-gitana,
5,qualityland,
5,el-juego-de-ripper,
5,el-hobbit,
5,cometas-en-el-cielo,
6,los-idus-de-marzo-la-conjura-que-acabo-con-la-vida-de-julio-cesar,
6,la-desaparicion-de-stephanie-mailer,
6,terra-alta,
6,negros-son-los-dioses-de-mi-africa,
6,diez-rupias-historias-dela-india,
6,linea-de-fuego,
6,hija-de-la-fortuna,
6,sidi-un-relato-de-frontera,
6,la-bodega,
6,los-asquerosos,
6,28-dias,
6,la-estepa-infinita,
6,el-juego-de-ripper,
6,el-olor-de-la-noche,
6,el-don-2,
6,el-tango-de-la-guardia-vieja,
6,las-horas-distantes,
6,las-mujeres-de-cesar,
6,la-corona-de-hierba,
7,la-novia-gitana,
7,el-guerrero-a-la-sombra-del-cerezo,
7,memorias-de-una-geisha,
7,patria,
7,la-verdad-sobre-el-caso-harry-quebert,
7,dracula,
7,el-silencio-de-la-ciudad-blanca-trilogia-de-la-ciudad-blanca-1,
7,el-senor-de-los-anillos-iii-el-retorno-del-rey,
8,persuasion,
8,netchaiev-ha-vuelto,
8,indignaos,
8,la-madre-1,
8,cranford,
8,los-sufrimientos-del-joven-werther,
8,montanas-de-una-vida,
8,insolacion,
8,de-los-delitos-y-de-las-penas-con-el-comentario-de-voltaire,
8,estilos-radicales,
8,esto-lo-cambia-todo,
8,la-republica,
8,el-nuevo-orden-mundial,
8,la-comunicacion-no-verbal,
8,el-tambor-de-hojalata,
8,candido-o-el-optimismo,
8,cartas-a-theo,
8,mientras-la-tierra-gira,
8,un-enemigo-del-pueblo,
8,todo-modo,
8,sobre-los-acantilados-de-marmol,
8,orgullo-y-prejuicio-edicion-conmemorativa,
8,opiniones-de-un-payaso,
8,robinson-crusoe-y-nuevas-aventuras-de-robinson-crusoe,
8,necroeconomia-el-manual-para-entender-la-economia-perversa,
8,cinco-montanas-solo-memorias-de-un-explorador,
8,cartas-sobre-la-educacion-estetica-de-la-humanidad,
8,el-patriota,
8,la-muerte-en-venecia,
8,guerra-y-paz,
8,la-madre-de-frankenstein-episodios-de-una-guerra-interminable-5,
8,los-hermanos-karamazov,
8,el-arte-de-amar,
8,buen-amigo-bel-ami,
8,la-dama-de-blanco,
10,el-paciente,
10,sin-destino,
10,el-monstruo-pentapodo,
10,jardin-de-cemento,
10,la-armadura-de-la-luz-1,
10,todo-vuelve,
10,roma-soy-yo-la-verdadera-historia-de-julio-cesar,
10,todo-arde-1,
10,la-casa-de-los-espiritus,
10,el-corazon-de-piedra-verde,
10,los-genios,
10,la-desaparicion-de-stephanie-mailer,
10,la-maldicion-de-los-dain,
10,la-nina-perdida-dos-amigas-4,
10,un-mal-nombre-dos-amigas-2,
10,kane-y-abel,
10,la-chica-del-tren,
10,plataforma,
10,la-mujer-perfecta,
10,circo-maximo-la-ira-de-trajano,
10,los-asesinos-del-emperador,
10,maus,
10,el-dragon-rojo,
10,la-fiesta-del-chivo,
10,la-ciudad-y-los-perros,
10,la-sombra-del-viento-el-cementerio-de-los-libros-olvidados-1,
11,el-guardian-entre-el-centeno,
11,carrie,
11,mientras-escribo,
12,escuadron-guillotina,
12,el-salvaje-3,
12,la-zona-de-interes,
12,safari,
12,sopas-bobas-y-pesebres,
12,mama-se-quiere-morir-y-no-hay-manera,
12,un-taliban-en-la-jaralera-aventuras-del-marques-de-sotoancho,
12,conones-del-reino-de-espana,
12,el-diario-de-mama,
12,manual-del-ecologista-conazo,
12,la-ultima-funcion-2,
12,espana-de-mierda,
12,lecciones,
12,si-a-los-tres-anos-no-he-vuelto,
12,contrato-con-dios,
12,la-leyenda-del-ladron,
12,todo-arde-1,
12,lugar-seguro,
12,la-ridicula-idea-de-no-volver-a-verte,
12,el-asesino-inconformista,
12,los-incomprendidos,
12,v13-cronica-judicial,
12,la-sonrisa-de-mandela,
12,la-jungla-de-asfalto,
12,niagara,
12,te-conozco-mendizabal,
12,lo-mucho-que-te-ame,
12,araoz-y-la-verdad,
12,la-noche-de-la-usina,
12,el-secreto-de-sus-ojos,
12,las-marismas,
12,pasaje-de-las-sombras,
12,en-el-abismo-1,
12,inocencia-robada,
12,cuando-el-tiempo-nos-alcanza-memorias-1940-1982,
12,dejando-atras-los-vientos-memorias-1982-1991,
12,zombi,
12,en-lo-mas-profundo-de-la-meseta-solitaria-serie-neal-carey-3,
12,el-poder-del-perro,
12,ave-del-paraiso,
12,riesgos-de-los-viajes-en-el-tiempo,
12,dame-tu-corazon,
12,babysitter,
12,jesus-y-los-manuscritos-del-mar-muerto,
12,el-guerrero-y-el-sufi,
12,lincoln-1,
12,buda-el-principe,
12,el-talon-de-aquiles,
12,la-libertad-tiene-un-precio-conversaciones,
12,historia-de-espana-i-de-los-primeros-pobladores-a-los-reyes-catolicos,
12,historia-de-espana-iii-de-la-restauracion-a-la-guerra-civil,
12,cuernos-retorcidos,
12,pedro-sanchez-historia-de-una-ambicion,
12,la-tierra-mas-hermosa,
12,el-corazon-del-viento,
12,shangri-la-el-elixir-de-la-eterna-juventud,
12,el-sendero-de-la-mano-izquierda,
12,el-fuego-del-cielo-1,
12,las-cinco-llaves-de-lo-desconocido,
12,mahoma-el-guia,
12,cuentos-del-antiguo-egipto,
12,el-maestro-de-la-justicia,
12,recuerdo-1936-historia-oral-de-la-guerra-civil,
12,no-vine-para-quedarme-memorias-de-un-disidente,
12,el-aguila-y-el-quetzal,
12,el-escriba-del-faraon,
12,el-fuego-del-cielo,
12,la-masoneria-un-estado-dentro-del-estado,
12,los-hijos-de-la-luz,
12,el-judio-errante,
12,maquetos-una-historia-escrita-para-que-nadie-olvide,
12,caudillo-sanchez-en-el-lugar-de-la-historia-que-le-corresponde,
12,guia-del-cine-espanol,
12,frases-celebres-de-ninos,
12,frases-celebres-de-ninos-3,
12,el-rastro-de-los-rusos-muertos,
12,jazmines-en-el-ojal,
12,memorias-de-la-vieja-dama-mis-mejores-articulos-sobre-sevilla,
12,gatos-sin-fronteras,
12,alegatos-de-los-gatos-relatos-con-retratos-de-los-gatos-literarios,
12,pedro-j-ramirez-al-desnudo,
12,estructura-economica-de-espana,
12,sin-complejos-solo-una-derecha-unida-y-orgullosa-de-su-historia-puede-volver-a-gobernar-espana,
12,contar-la-verdad,
12,galeria-de-charlatanes,
12,falacias-de-la-izquierda-silencios-de-la-derecha-claves-para-entender-el-deterioro-de-la-politica-espanola-actual,
12,los-mitos-de-la-guerra-civil-1,
12,franco-para-antifranquistas,
12,en-confianza-mi-vida-y-mi-proyecto-de-cambio-para-espana,
12,espana-y-libertad,
12,la-otra-vida-haikus-de-la-nieve-del-agua-de-la-luz-y-de-la-niebla,
12,la-vuelta-del-comunismo,
13,las-otras-ninas,
13,nada-sucio,
13,el-bufalo-de-la-noche,
13,salvar-el-fuego,
13,consummatum-est,
13,la-bestia-6,
13,el-arte-de-volar,
13,la-ciudad-de-los-prodigios-basado-en-la-novela-de-eduardo-mendoza,
13,la-buena-suerte-1,
13,linea-de-fuego,
13,antes-de-los-anos-terribles,
13,el-ultimo-barco,
13,la-madre-de-frankenstein-episodios-de-una-guerra-interminable-5,
13,la-verdad-sobre-el-caso-harry-quebert,
13,terra-alta,
15,como-polvo-en-el-viento,
15,el-principito-edicion-deplegable-3d,
15,el-puno-de-dios,
15,el-retrato-de-dorian-gray,
15,la-legion-perdida-el-sueno-de-trajano,
15,el-poder-del-ahora-una-guia-para-la-iluminacion-espiritual,
15,gregario-domestique,
15,mi-mundo-vertical,
15,pantaleon-y-las-visitadoras,
15,nuestra-senora-de-paris,
15,y-las-montanas-hablaron,
15,el-paciente,
15,la-conjura-de-los-necios,
15,en-toga-de-abogado,
15,don-quijote-de-la-mancha,
15,amar-o-depender-como-superar-el-apego-afectivo-y-hacer-del-amor-una-experiencia-plena-y-saludable,
15,la-marca-del-meridiano,
15,palmeras-en-la-nieve,
15,la-casa-de-los-espiritus,
15,mil-soles-esplendidos,
15,ortografia-manual-practico-para-escribir-mejor,
15,el-imperio-eres-tu,
15,musashi-1-la-leyenda-del-samurai,
15,motin-en-la-bounty,
15,la-abadesa-maria-la-excelenta,
15,lazarillo-de-tormes,
15,la-catedral-del-mar,
15,el-codigo-da-vinci,
15,el-viejo-y-el-mar,
15,la-casa-de-bernarda-alba,
15,el-medico,
15,el-maestro-de-belen,
16,don-quijote-de-la-mancha,
16,mil-soles-esplendidos,
16,prometeme-que-seras-libre,
16,intemperie-2,
16,1984,
16,el-umbral-de-la-eternidad-the-century-3,
16,el-misterio-de-los-estudios-kellerman,
16,el-misterio-del-planeta-de-los-gusanos,
16,patria,
16,la-caida-de-los-gigantes-the-century-1,
16,economia-sin-corbata-conversaciones-con-mi-hija,
16,un-mundo-sin-fin-los-pilares-de-la-tierra-2,
16,el-senor-de-los-anillos,
16,el-ocho,
16,el-senor-de-los-anillos-iii-el-retorno-del-rey,
16,cien-anos-de-soledad,
16,el-medico,
16,estado-de-miedo,
17,la-familia-1,
17,mamut-1,
17,vamos-a-morir-todos,
17,bienamada,
17,supersaurio,
17,el-instante-antes-del-impacto,
17,la-edad-del-desconsuelo,
17,breve-tratado-sobre-la-estupidez-humana,
17,el-castigo-1,
17,lo-que-encontre-bajo-el-sofa,
17,pastoralia,
17,yo-que-nunca-supe-de-los-hombres,
17,hermanas-5,
17,afectos-secundarios,
17,hasta-nunca-peter-pan,
17,el-principito,
17,la-habitacion-cerrada,
17,miedo-4,
17,cosas-que-los-nietos-deberian-saber,
17,en-picado,
17,tokio-blues-norwegian-wood,
18,valeria-en-el-espejo,
18,la-verdad-sobre-el-caso-harry-quebert,
18,el-imperio-de-los-lobos,
18,no-digas-que-fue-un-sueno,
18,el-diario-de-bridget-jones,
18,diez-negritos,
18,mujercitas,
18,el-perfume,
18,cien-anos-de-soledad,
19,la-isla-prometida,
19,mestiza,
19,en-tierras-lejanas-1,
19,tiempo-de-secretos-en-deverill,
19,viaje-al-pasado,
19,mariana-pineda,
19,el-arte-de-la-guerra-los-trece-articulos,
19,las-batallas-silenciadas,
19,la-perla,
19,seduciendo-a-mr-bridgerton-bridgerton-4,
19,ana-bolena-y-la-pastelera-real,
19,hijas-del-castillo-deverill-las-cronicas-de-deverill-2,
19,el-asirio,
19,matar-a-un-ruisenor-1,
19,un-verano-en-el-campo,
19,atlas-la-historia-de-pa-salt-las-siete-hermanas-8,
19,un-caballero-en-moscu,
19,progenie,
19,1921-diario-de-una-enfermera,
19,azucre,
19,cielos-de-barro,
19,hijas-de-esparta,
19,las-siete-hermanas-la-historia-de-maia,
19,la-luz-tras-la-ventana,
19,la-rosa-de-medianoche,
19,la-hija-del-relojero,
19,la-chica-de-los-ojos-verdes,
19,el-ladron-de-rostros,
19,historias-de-mujeres-casadas,
19,los-recuerdos-del-porvenir,
19,lo-que-la-marea-esconde,
19,la-musica-de-los-huesos,
19,la-ladrona-de-huesos,
19,maus,
19,la-bajamar,
19,aun-no-se-lo-he-dicho-a-mi-jardin,
19,las-cuatro-estaciones-ii-otono-e-invierno,
19,el-murmullo-de-las-abejas,
19,el-ruisenor,
19,el-padrino,
19,joyas-del-sol-trilogia-irlandesa-i,
19,el-ritual-de-los-muertos,
19,harry-potter-y-la-piedra-filosofal,
19,la-tregua,
19,arrugas,
19,la-beltraneja-el-pecado-oculto-de-isabel-la-catolica,
19,mujercitas,
19,la-flor-de-argoma,
19,al-llegar-la-primavera,
19,cumbres-borrascosas,
19,orgullo-y-prejuicio,
19,la-conspiracion,
19,la-hermandad-de-la-sabana-santa,
19,vivir-para-contarla,
19,memorias-de-africa,
19,estado-critico,
19,adn,
19,eva-luna,
19,nada,
19,tokio-blues-norwegian-wood,
19,la-biblia-de-barro,
19,retrato-en-sepia,
19,todo-lo-perdido-y-encontrado,
19,el-ocho,
19,el-valle-sin-nombre,
19,entre-dos-palacios,
19,la-peste,
19,el-amor-en-los-tiempos-del-colera-2,
19,yo-julia,
19,cita-con-la-muerte,
19,reina-roja,
19,el-faro-del-silencio,
19,senor-de-la-guerra-senores-y-vasallos-en-el-siglo-xv,
19,flores-en-la-tormenta,
19,la-muerte-visita-al-dentista,
19,el-cliente,
19,mar-de-invierno,
19,el-testamento,
19,septiembre,
19,la-chica-del-tren,
19,el-cafe-de-los-corazones-rotos,
19,el-amuleto,
19,la-hermandad,
19,el-cielo-ha-vuelto,
19,lady-susan-los-watson,
19,holocausto,
19,patria,
19,estaciones-de-paso,
19,el-cuento-numero-trece,
19,el-nino-con-el-pijama-de-rayas,
19,el-gran-gatsby,
19,veinte-mil-20000-leguas-de-viaje-submarino,
19,los-cuatro-jinetes-del-apocalipsis,
19,viajera,
19,la-tia-julia-y-el-escribidor,
19,la-mirada-de-los-angeles,
19,criadas-y-senoras,
19,ebano,
19,la-casa-veneciana,
19,palmeras-en-la-nieve,
19,segunda-generacion,
19,una-columna-de-fuego-los-pilares-de-la-tierra-3,
19,la-sirena-roja,
19,el-mal-camino-1,
19,en-la-orilla,
19,el-silencio-de-la-ciudad-blanca-trilogia-de-la-ciudad-blanca-1,
19,los-ritos-del-agua-trilogia-de-la-ciudad-blanca-2,
19,la-casa-de-las-miniaturas,
19,la-vida-esta-en-otra-parte,
19,el-arte-de-la-novela,
19,reina-del-baile-imperial,
19,sufrir-de-amores-2-ed-,
19,terenci-del-nilo-viaje-sentimental-a-egipto,
19,el-cine-de-los-sabados,
19,memorias-el-peso-de-la-paja,
19,el-beso-de-peter-pan,
19,desde-la-sombra,
19,la-mujer-loca,
19,cerbero-son-las-sombras,
19,infieles-y-adulterados,
19,cuentos-de-adulteros-desorientados,
19,la-planta,
19,el-cazador-de-suenos,
19,cell,
19,el-ciclo-del-hombre-lobo,
19,tommyknockers,
19,christine,
19,cujo,
19,posesion,
19,las-dos-despues-de-medianoche,
19,rabia-1,
19,traicion-la-torre-oscura,
19,las-cuatro-despues-de-medianoche,
19,la-caida-de-gilead-la-torre-oscura,
19,lobos-del-calla-la-torre-oscura-v,
19,el-umbral-de-la-noche,
19,salem-s-lot,
19,la-danza-de-la-muerte-2,
19,mago-y-cristal-la-torre-oscura-iv,
19,la-batalla-de-tull-la-torre-oscura-viii,
19,el-poema-de-tobias-desangelado,
19,el-dueno-de-la-herida,
19,los-invitados-al-jardin,
19,quintaesencia,
19,el-grito-de-la-tierra,
19,la-reina-descalza,
19,los-vigilantes-del-faro,
19,pasion-india-la-verdadera-historia-de-anita-delgado-princesa-de-kapurthala,
19,el-camarada,
19,la-maldicion-de-ra-keops-y-la-gran-piramide,
19,primer-amor-primer-dolor,
19,la-mujer-del-maquis,
19,la-soledad-de-los-numeros-primos,
19,scruples,
19,no-encontre-rosas-para-mi-madre,
19,los-asesinos,
19,el-silencio-de-los-corderos,
19,los-ojos-del-tuareg,
19,tercera-muchacha-las-manzanas,
19,la-muerte-de-lord-edgeware,
19,el-ahogado-del-tamesis,
19,el-poder-esta-dentro-de-ti,
19,misterio-de-los-anonimos,
19,un-encargo-dificil-premio-nadal-2005,
19,archipielago-gulag-ii,
19,las-mellizas-en-santa-clara,
19,regreso-a-breakheart-hill,
19,canas-y-barro,
19,ines-del-alma-mia,
19,el-desencuentro,
19,delta-de-venus,
19,coma,
19,el-mundo-perdido-parque-jurasico-ii,
19,jurassic-park,
19,la-esposa-del-dios-del-fuego,
19,un-viaje-a-la-luna,
19,navidades-tragicas,
19,los-mares-del-sur,
19,tierra-sagrada,
19,el-sueno-de-joanna,
19,hacia-la-fundacion,
19,un-verano-en-escocia,
19,de-alfonso-la-dulcisima-esposa,
19,las-uvas-de-la-ira,
19,tropico-de-capricornio,
19,viento-del-este-viento-del-oeste,
19,las-amistades-peligrosas,
19,crimen-y-castigo,
19,malena-es-un-nombre-de-tango,
19,el-juego-del-angel-el-cementerio-de-los-libros-olvidados-2,
19,la-celestina-comedia-o-tragicomedia-de-calisto-y-melibea,
19,paula,
19,la-sombra-del-viento-el-cementerio-de-los-libros-olvidados-1,
20,complot-en-madrid,
20,la-educacion-fisica,
20,canta-irlanda-un-viaje-por-la-isla-esmeralda,
20,esperando-al-diluvio,
20,una-suerte-pequena,
20,tenemos-que-hablar-de-kevin,
20,nunca-1,
20,todas-esas-cosas-que-te-dire-manana,
20,todos-nosotros-1,
20,stoner,
20,violeta-2,
20,querida-ijeawele-como-educar-en-el-feminismo,
20,marie-curie-4,
20,aquitania,
20,independencia-2,
20,delparaiso,
20,la-nena,
20,morrina,
20,el-hombre-en-busca-de-sentido,
20,la-buena-suerte-1,
20,rey-blanco,
20,un-episodio-nacional,
20,nunca-es-tarde,
20,balzac-y-la-joven-costurera-china,
20,lolita,
20,el-ultimo-caton,
20,el-coronel-no-tiene-quien-le-escriba,
20,candela-1,
20,firmamento,
20,la-quimica-del-odio,
20,que-nadie-duerma,
20,la-verdad-sobre-el-caso-harry-quebert,
20,el-fuego-invisible,
20,la-magia-de-ser-nosotros,
20,la-separacion-1,
20,el-desorden-que-dejas,
20,promesas-de-arena,
20,los-besos-en-el-pan,
20,eva-luna,
20,memorias-del-aguila-y-del-jaguar,
20,ante-todo-mucho-karma,
20,buenaventura,
20,ofrenda-a-la-tormenta-trilogia-del-baztan-3,
20,todo-esto-te-dare,
20,el-guardian-invisible-trilogia-del-baztan-1,
20,agua-del-limonero,
20,el-medico,
20,el-testigo-invisible,
20,memorias-de-una-geisha,
20,ojos-de-agua,
20,estaciones-de-paso,
20,los-pilares-de-la-tierra-edicion-ilustrada,
20,los-vigilantes-del-faro,
20,tormenta-de-nieve-y-aroma-de-almendras,
20,la-biblia-de-barro,
20,el-cuaderno-de-maya,
20,cometas-en-el-cielo,
20,la-sustancia-del-mal,
20,las-mujeres-de-la-casa-de-las-lilas,
21,una-historia-de-espana-1,
21,la-conjura-de-cortes-la-vida-extraordinaria-de-martin-ojo-de-plata-3,
21,el-botones-de-kabul,
21,el-gato-negro-y-otros-cuentos,
21,revolucion-una-novela,
21,el-dominio-mundial-elementos-del-poder-y-claves-geopoliticas,
21,el-hombre-light-la-importancia-de-una-vida-con-valores,
21,ultimos-dias-en-berlin,
21,primera-pagina-vida-de-un-periodista-1944-1988,
21,el-infinito-en-un-junco-la-invencion-de-los-libros-del-mundo-antiguo,
21,el-balcon-en-invierno,
21,un-rey-golpe-a-golpe-biografia-no-autorizada-de-juan-carlos-de-borbon,
21,reina-roja,
21,aprender-a-vivir-filosofia-para-mentes-jovenes,
21,el-mundo-de-ayer-memorias-de-un-europeo,
21,berta-isla,
21,trafalgar-1,
21,la-templanza,
21,imperiofobia-y-leyenda-negra-roma-rusia-estados-unidos-y-el-imperio-espanol,
21,la-vida-negociable,
21,luces-de-bohemia,
21,la-hora-de-los-sensatos-una-solucion-practica-a-todos-los-problemas-que-nos-ha-traido-la-crisis,
21,milena-o-el-femur-mas-bello-del-mundo,
21,la-mujer-loca,
21,verdades-y-mentiras-de-los-rrhh,
22,panza-de-burro,
22,el-juego-del-angel-el-cementerio-de-los-libros-olvidados-2,
22,el-nino-con-el-pijama-de-rayas,
22,el-principito,
22,1984,
23,toda-una-vida-4,
23,indira,
23,las-otras-ninas,
23,un-amor-unico,
23,habitos-atomicos-cambios-pequenos-resultados-extraordinarios,
23,astillas-en-la-piel,
23,lo-mejor-de-ir-es-volver,
23,tambien-mueren-angeles-en-primavera,
23,olive-kitteridge,
23,la-mirada-de-los-peces,
23,rey-blanco,
23,nadie-vale-mas-que-otro,
23,donde-haya-tinieblas,
23,la-chica-del-cumpleanos,
23,el-lejano-pais-de-los-estanques,
23,crimenes-que-no-olvidare,
23,como-el-viento-entre-los-almendros,
23,la-misma-ciudad,
23,la-casa-del-padre-1,
23,el-campeon-ha-vuelto,
23,diferente-3,
23,tres-pisos,
23,aquitania,
23,la-princesa-de-hielo,
23,lo-que-encontre-bajo-el-sofa,
23,reina-roja,
23,el-refugio-4,
23,animal,
23,mi-querido-asesino-en-serie,
23,la-isla-de-las-ultimas-voces,
23,la-vispera-de-casi-todo,
23,invisible-3,
23,un-hijo,
23,brujulas-que-buscan-sonrisas-perdidas,
23,el-ruisenor,
23,yo-julia,
23,cronica-de-una-muerte-anunciada,
23,los-ritos-del-agua-trilogia-de-la-ciudad-blanca-2,
